id_centro,id_comuna,nombre_centro,tipo_centro,afiliacion_centro
5403,297,Posta de Salud Rural Queullín,Posta,Público
5404,297,Posta de Salud Rural San Ramón (Calbuco),Posta,Público
5405,297,Posta de Salud Rural Huayún,Posta,Público
5406,298,Posta de Salud Rural Llaguepe,Posta,Público
5407,296,COSAM Puerto Montt,Otro,Público
5408,296,COSAM de Reloncaví,Otro,Público
5409,296,Centro Comunitario de Salud Familiar Anahuac,Centro Comunitario,Público
5410,296,Centro Comunitario de Salud Familiar Licarayen,Centro Comunitario,Público
5411,296,Centro Comunitario de Salud Familiar Chamiza,Centro Comunitario,Público
5412,322,Centro Comunitario de Salud Familiar de Ayacara,Centro Comunitario,Público
5413,300,Centro Comunitario de Salud Familiar Pantanosa,Centro Comunitario,Público
5414,296,SAPU Angelmó,SAPU,Público
5415,296,SAPU Antonio Varas,SAPU,Público
5416,304,SAR Puerto Varas,SAR,Público
5417,296,SAPU Padre Hurtado,SAPU,Público
5418,296,SAPU Alerce,SAPU,Público
5419,315,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Osorno),Otro,Público
5420,315,PRAIS (S.S Osorno),Otro,Público
5421,315,Clínica Dental Móvil Triple. Pat. BKYZ91 (Osorno),Clínica,Público
5422,315,Departamento de Atención Integral Funcionarios,Otro,Público
5423,315,Hospital Base San José de Osorno,Hospital,Público
5424,317,Hospital de Purranque,Hospital,Público
5425,319,Hospital de Río Negro,Hospital,Público
5426,316,Hospital de Puerto Octay,Hospital,Público
5427,320,Hospital Futa Sruka Lawenche Kunko Mapu Mo,Hospital,Público
5428,321,Hospital Pu Mulen Quilacahuín,Hospital,Público
5429,315,Clínica Alemana de Osorno,Clínica,Privado
5430,315,Centro de Salud Mutual CChC Osorno,Mutual,Privado
5431,315,Megasalud S.A. Centro Médico y Dental Osorno,Centro Médico,Privado
5432,317,Centro de Rehabilitación de Minusválidos,Otro,Público
5433,315,Clínica de la AChS Osorno,Clínica,Privado
5434,317,Policlínico de la AChS Purranque,Policlínico,Privado
5435,315,Vacunatorio Sociedad Centro Médico Cochrane SA,Centro Médico,Privado
5436,315,Clínica Oftalmológica Survisión,Clínica,Privado
5437,315,Policlínico del Instituto de Seguridad del Trabajo Osorno,Policlínico,Privado
5438,315,Centro de Diálisis Dial Sur,Otro,Privado
5439,315,Centro Médico y Laboratorio Cochrane,Centro Médico,Privado
5440,315,Laboratorio Luis Pasteur,Laboratorio,Privado
5441,315,Laboratorio CENDIMET,Laboratorio,Privado
5442,315,Centro de Salud Familiar Dr. Pedro Jáuregui,CESFAM,Público
5443,315,Centro de Salud Familiar Dr. Marcelo Lopetegui Adams,CESFAM,Público
5444,315,Centro de Salud Familiar Ovejería,CESFAM,Público
5445,315,Centro de Salud Familiar Rahue Alto,CESFAM,Público
5446,318,Centro de Salud Familiar Entre Lagos,CESFAM,Público
5447,321,Centro de Salud Familiar San Pablo,CESFAM,Público
5448,315,Centro de Salud Familiar Pampa Alegre,CESFAM,Público
5449,317,Centro de Salud Familiar Purranque,CESFAM,Público
5450,319,Centro de Salud Familiar Practicante Pablo Araya (Ex Río Negro),CESFAM,Público
5451,315,Centro de Salud Familiar Quinto Centenario,CESFAM,Público
5452,320,Centro de Salud Familiar Bahía Mansa,CESFAM,Público
5453,320,Centro de Salud Familiar Puaucho,CESFAM,Público
5454,320,Posta de Salud Rural Cuinco,Posta,Público
5455,315,Posta de Salud Rural Pichi Damas,Posta,Público
5456,318,Posta de Salud Rural Puyehue,Posta,Público
5457,305,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Chiloé),Otro,Público
5458,305,PRAIS (S.S Chiloé),Otro,Público
5459,305,Clínica Dental Móvil Triple. Pat. BKYS90 (Castro),Clínica,Público
5460,305,Hospital de Castro,Hospital,Público
5461,306,Hospital de Ancud,Hospital,Público
5462,314,Hospital Comunitario de Achao,Hospital,Público
5463,312,Hospital de Quellón,Hospital,Público
5464,311,Hospital de Queilén,Hospital,Público
5465,305,Buque Cirujano Videla,Otro,Público
5466,306,Vacunatorio Rosalía Muñoz,Vacunatorio,Privado
5467,305,Centro Médico Austral,Centro Médico,Privado
5468,305,Clínica de la AChS Castro,Clínica,Privado
5469,312,Policlínico de la AChS Quellón,Policlínico,Privado
5470,306,Policlínico de la AChS Ancud,Policlínico,Privado
5471,306,Laboratorio Clínico y Hematológico Ancud,Laboratorio,Privado
5472,312,Laboratorio Biolab Ltda,Laboratorio,Privado
5473,305,Policlínico de la AChS Castro,Policlínico,Privado
5474,305,Centro Médico y Dental La Araucana Castro,Centro Médico,Privado
5475,305,Centro Médico y Dental La Araucana Ancud,Centro Médico,Privado
5476,305,Policlínico del Instituto de Seguridad del Trabajo Ancud,Policlínico,Privado
5477,305,Policlínico del Instituto de Seguridad del Trabajo Castro,Policlínico,Privado
5478,305,Laboratorio Clínico y Hematológico Biolab,Laboratorio,Privado
5479,305,Laboratorio Clínico Austral,Laboratorio,Privado
5480,305,Laboratorio Clínico y Hematológico Biolab Ltda. ECOSUR,Laboratorio,Privado
5481,305,Laboratorio Clínico Chiloé,Laboratorio,Privado
5482,306,Centro de Salud Familiar Pudeto Bajo,CESFAM,Público
5483,313,Centro de Salud Familiar Quemchi,CESFAM,Público
5484,307,Centro de Salud Familiar Chonchi,CESFAM,Público
5485,309,Centro de Salud Familiar Dalcahue,CESFAM,Público
5486,310,Centro de Salud Familiar Puqueldón,CESFAM,Público
5487,308,Centro de Salud Familiar Curaco de Vélez,CESFAM,Público
5488,305,Centro de Salud Familiar Dr. René Tapia Salgado,CESFAM,Público
5489,306,Centro de Salud Familiar Dr. Manuel Ferreira Guzman,CESFAM,Público
5490,312,Centro de Salud Familiar Quellón,CESFAM,Público
5491,305,Posta de Salud Rural Curahue,Posta,Público
5492,305,Posta de Salud Rural Puyán,Posta,Público
5493,305,Centro Comunitario de Salud Familiar Rilán,Centro Comunitario,Público
5494,305,Posta de Salud Rural Quehui,Posta,Público
5495,305,Posta de Salud Rural Chelín,Posta,Público
5496,305,Posta de Salud Rural Yutuy,Posta,Público
5497,309,Posta de Salud Rural Mocopulli,Posta,Público
5498,309,Posta de Salud Rural Quetalco,Posta,Público
5499,309,Posta de Salud Rural Calén,Posta,Público
5500,310,Posta de Salud Rural Aldachildo,Posta,Público
5501,310,Posta de Salud Rural Ichuac,Posta,Público
5502,310,Posta de Salud Rural Detif,Posta,Público
5503,310,Posta de Salud Rural Liucura (Puqueldón),Posta,Público
5504,307,Posta de Salud Rural Terao,Posta,Público
5505,307,Posta de Salud Rural Chanquín,Posta,Público
5506,307,Posta de Salud Rural Petanes Bajos,Posta,Público
5507,307,Posta de Salud Rural Rauco,Posta,Público
5508,306,Posta de Salud Rural Linao,Posta,Público
5509,306,Posta de Salud Rural Chacao,Posta,Público
5510,306,Posta de Salud Rural Quetalmahue,Posta,Público
5511,306,Posta de Salud Rural Nal,Posta,Público
5512,306,Posta de Salud Rural Manao,Posta,Público
5513,306,Posta de Salud Rural Guabún,Posta,Público
5514,306,Posta de Salud Rural Puntra,Posta,Público
5515,313,Posta de Salud Rural Lliuco (Quemchi),Posta,Público
5516,313,Posta de Salud Rural Morrolobos,Posta,Público
5517,313,Posta de Salud Rural Quinterquén,Posta,Público
5518,313,Posta de Salud Rural Montemar,Posta,Público
5519,309,Posta de Salud Rural Tenaún,Posta,Público
5520,313,Posta de Salud Rural Quicaví,Posta,Público
5521,311,Posta de Salud Rural Agoni Alto,Posta,Público
5522,311,Posta de Salud Rural Alqui,Posta,Público
5523,311,Posta de Salud Rural Apeche,Posta,Público
5524,311,Posta de Salud Rural Pío - Pío,Posta,Público
5525,311,Posta de Salud Rural Nepúe,Posta,Público
5526,314,Posta de Salud Rural Quinchao,Posta,Público
5527,314,Posta de Salud Rural Isla Lin-Lin,Posta,Público
5528,314,Posta de Salud Rural Isla Llingua,Posta,Público
5529,314,Centro Comunitario de Salud Familiar Isla Meulín,Centro Comunitario,Público
5530,314,Posta de Salud Rural Isla Quenac,Posta,Público
5531,314,Posta de Salud Rural Isla Cahuach,Posta,Público
5532,314,Posta de Salud Rural Isla Alao,Posta,Público
5533,314,Posta de Salud Rural Capilla Antigüa,Posta,Público
5534,308,Posta de Salud Rural Huyar Alto,Posta,Público
5535,308,Posta de Salud Rural Palqui,Posta,Público
5536,313,Posta de Salud Rural Mechuque,Posta,Público
5537,313,Posta de Salud Rural Tac,Posta,Público
5538,313,Posta de Salud Rural Voigue,Posta,Público
5539,312,Posta de Salud Rural Curanue,Posta,Público
5540,312,Posta de Salud Rural Candelaria (Quellón),Posta,Público
5541,312,Posta de Salud Rural Compu,Posta,Público
5542,312,Posta de Salud Rural San Juan de Chadmo,Posta,Público
5543,312,Posta de Salud Rural Pelu,Posta,Público
5544,312,Posta de Salud Rural Punta Liles o Laitec,Posta,Público
5545,312,Posta de Salud Rural Punta Paula o Coldita,Posta,Público
5546,312,Posta de Salud Rural Piedras Blancas,Posta,Público
5547,311,Posta de CONTUY,Posta,Público
5548,311,Posta de Salud Rural Pureo,Posta,Público
5549,307,Posta de Salud Rural Pulpito,Posta,Público
5550,306,Posta de Salud Rural Caulín,Posta,Público
5551,309,Posta de Salud Rural Puchaurán,Posta,Público
5552,305,Posta de Salud Rural Pid - Pid,Posta,Público
5553,312,Posta de Salud Rural Coinco,Posta,Público
5554,312,Posta de Salud Rural Chadmo Central,Posta,Público
5555,312,Posta de Salud Rural Auchac,Posta,Público
5556,312,Posta de Salud Rural Yaldad,Posta,Público
5557,314,Posta de Salud Rural Chaulinec La Villa,Posta,Público
5558,307,Posta Natri,Posta,Público
5559,307,Posta Curaco de Vilopulli,Posta,Público
5560,307,Posta Nalhuitad,Posta,Público
5561,307,Posta Cucao,Posta,Público
5562,306,Posta de Salud Rural Coipomo,Posta,Público
5563,312,Posta de Salud Rural Inio,Posta,Público
5564,309,Posta de Salud Rural Butalcura,Posta,Público
5565,311,Posta de Salud Rural San José,Posta,Público
5566,312,Posta de Salud Rural Chaullín,Posta,Público
5567,314,Centro Comunitario de Salud Familiar Carlina Paillacar,Centro Comunitario,Público
5568,306,Centro Comunitario de Salud Familiar Bellavista,Centro Comunitario,Público
5569,313,Centro Comunitario de Salud Familiar Metahue,Centro Comunitario,Público
5570,307,Centro Comunitario de Salud Familiar Huillinco,Centro Comunitario,Público
5571,305,Centro Comunitario de Salud Familiar Llau Llao,Centro Comunitario,Público
5572,318,Posta de Salud Rural Desagüe Rupanco,Posta,Público
5573,318,Posta de Salud Rural Ñadi Pichi-Damas,Posta,Público
5574,319,Posta de Salud Rural Tres Esteros,Posta,Público
5575,317,Centro Comunitario de Salud Familiar Corte Alto,Centro Comunitario,Público
5576,317,Posta de Salud Rural Crucero ( Purranque),Posta,Público
5577,317,Posta de Salud Rural Coligual,Posta,Público
5578,317,Posta de Salud Rural Hueyusca,Posta,Público
5579,317,Posta de Salud Rural Concordia,Posta,Público
5580,317,Posta de Salud Rural Colonia Ponce,Posta,Público
5581,317,Posta de Salud Rural La Naranja,Posta,Público
5582,317,Posta de Salud Rural San Pedro de Purranque,Posta,Público
5583,317,Posta de Salud Rural Collihuinco,Posta,Público
5584,316,Posta de Salud Rural Rupanco,Posta,Público
5585,316,Posta de Salud Rural Cascadas,Posta,Público
5586,316,Posta de Salud Rural Piedras Negras,Posta,Público
5587,315,Posta de Salud Rural Cancura,Posta,Público
5588,316,Posta de Salud Rural Pellinada,Posta,Público
5589,316,Posta de Salud Rural La Calo,Posta,Público
5590,316,Posta de Salud Rural Coihueco (Puerto Octay),Posta,Público
5591,320,Posta de Salud Rural Purrehuín,Posta,Público
5592,320,Posta de Salud Rural Aleucapi,Posta,Público
5593,321,Posta de Salud Rural La Poza,Posta,Público
5594,319,Posta de Salud Rural Huilma,Posta,Público
5595,321,Posta de Salud Rural Pucopio,Posta,Público
5596,321,Posta de Salud Rural Chanco ( San Pablo ),Posta,Público
5597,321,Posta de Salud Rural Currimáhuida,Posta,Público
5598,315,Centro Comunitario de Salud Familiar Murrinumo,Centro Comunitario,Público
5599,315,Centro Comunitario de Salud Familiar Manuel Rodríguez,Centro Comunitario,Público
5600,318,Centro Comunitario de Salud Familiar El Encanto,Centro Comunitario,Público
5601,319,Centro Comunitario de Salud Familiar Riachuelo,Centro Comunitario,Público
5602,315,SAPU Dr. Pedro Jáuregui,SAPU,Público
5603,315,SAPU Rahue Alto,SAPU,Público
5604,296,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Del Reloncaví),Otro,Público
5605,296,PRAIS (S.S Del Reloncaví),Otro,Público
5606,296,Clínica Dental Móvil Triple. Pat. BKYS89 (Puerto Montt),Clínica,Público
5607,296,Hospital de Puerto Montt,Hospital,Público
5608,302,Hospital de Llanquihue,Hospital,Público
5609,300,Hospital de Frutillar,Hospital,Público
5610,299,Hospital de Fresia,Hospital,Público
5611,303,Hospital de Maullín,Hospital,Público
5612,297,Hospital de Calbuco,Hospital,Público
5613,325,Hospital de Palena,Hospital,Público
5614,323,Hospital de Futaleufú,Hospital,Público
5615,304,Clínica de Puerto Varas SpA.,Clínica,Privado
5616,296,Centro CONIN Puerto Montt,Otro,Privado
5617,296,Clínica Instituto de Seguridad del Trabajo Puerto Montt,Clínica,Privado
5618,296,Clínica Puerto Montt,Clínica,Privado
5619,296,Clínica de la AChS Puerto Montt,Clínica,Privado
5620,296,Clínica Universitaria de Puerto Montt S.A.,Clínica,Privado
5621,296,Megasalud S.A. Centro Médico y Dental Puerto Montt,Centro Médico,Privado
5622,296,Clínica Complejo Penitenciario de Puerto Montt,Clínica,Privado
5623,296,Centro de Atención Profesional de Enfermería (CAPROEN),Otro,Privado
5624,304,Centro de Diálisis Puerto Varas,Otro,Privado
5625,296,Centro Nefrológico Puerto Montt,Otro,Privado
5626,296,Centro de Diálisis Hemosur,Otro,Privado
5627,296,Policlínico Naval de Puerto Montt,Policlínico,Privado
5628,296,Instituto de Rehabilitación Infantil TELETÓN (Puerto Montt),TELETÓN,Privado
5629,296,Policlínico Mutual de Seguridad CChC Puerto Montt,Policlínico,Privado
5630,296,Centro Médico y Dental La Araucana Puerto Montt,Centro Médico,Privado
5631,296,Centro Médico y Dental Xa. Zona de Carabineros,Centro Médico,Privado
5632,296,Laboratorio Clínico Labemed,Laboratorio,Privado
5633,296,Laboratorio Clínico Meditest Ltda,Laboratorio,Privado
5634,296,Laboratorio Clínico Fleming Ltda.,Laboratorio,Privado
5635,296,Laboratorio Clínico Biomed,Laboratorio,Privado
5636,296,Laboratorio Clínico Bionet,Laboratorio,Privado
5637,296,Centro de Salud Familiar Angelmó,CESFAM,Público
5638,296,Centro de Salud Familiar Antonio Varas,CESFAM,Público
5639,296,Centro de Salud Familiar Carmela Carvajal,CESFAM,Público
5640,296,Centro de Salud Familiar Techo para todos (ONG),CESFAM,Público
5641,303,Centro de Salud Familiar Carelmapu,CESFAM,Público
5642,301,Centro de Salud Familiar Los Muermos,CESFAM,Público
5643,304,Centro de Salud Familiar Nº 1 Puerto Varas,CESFAM,Público
5644,300,Centro de Salud Familiar Frutillar Alto,CESFAM,Público
5645,302,Centro de Salud Familiar Los Volcanes,CESFAM,Público
5646,324,Centro de Salud Familiar Río Negro Hornopirén,CESFAM,Público
5647,296,Centro de Salud Familiar Padre Hurtado,CESFAM,Público
5648,296,Centro de Salud Familiar San Pablo Mirasol (ONG),CESFAM,Público
5649,296,Centro de Salud Familiar Alerce,CESFAM,Público
5650,297,Centro de Salud Familiar Calbuco,CESFAM,Público
5651,296,Posta de Salud Rural Lago Chapo,Posta,Público
5652,296,Posta de Salud Rural Correntoso,Posta,Público
5653,296,Posta de Salud Rural Chaicas,Posta,Público
5654,296,Posta de Salud Rural Lenca,Posta,Público
5655,296,Posta de Salud Rural Las Quemas (Puerto Montt),Posta,Público
5656,296,Posta de Salud Rural Maillén,Posta,Público
5657,296,Posta de Salud Rural Salto Grande,Posta,Público
5658,296,Posta de Salud Rural Salto Chico,Posta,Público
5659,296,Posta de Salud Rural Trapén,Posta,Público
5660,296,Posta de Salud Rural Panitao,Posta,Público
5661,298,Posta de Salud Rural Cochamó,Posta,Público
5662,298,Centro de Salud Familiar Cochamó,CESFAM,Público
5663,298,Posta de Salud Rural Sotomó,Posta,Público
5664,298,Posta de Salud Rural Llanada Grande,Posta,Público
5665,298,Posta de Salud Rural Paso El Bolsón o Segundo Corral,Posta,Público
5666,298,Posta de Salud Rural Paso El León,Posta,Público
5667,324,Posta de Salud Rural Aulén,Posta,Público
5668,324,Posta de Salud Rural Rolecha,Posta,Público
5669,324,Posta de Salud Rural Contao,Posta,Público
5670,324,Posta de Salud Rural Hualaihué,Posta,Público
5671,304,Posta de Salud Rural Ensenada,Posta,Público
5672,304,Posta de Salud Rural Peulla,Posta,Público
5673,304,Posta de Salud Rural Nueva Braunau,Posta,Público
5674,304,Posta de Salud Rural Petrohué,Posta,Público
5675,296,SAPU Carmela Carvajal,SAPU,Público
5676,300,SAPU Frutillar,SAPU,Público
5677,301,SAPU Los Muermos,SAPU,Público
5678,315,SAPU Dr. Marcelo Lopetegui Adams,SAPU,Público
5679,324,Posta de Salud Rural Chauchil,Posta,Público
5680,296,Centro de Salud Medicina Integral y Ejercicio,Otro,Privado
5681,296,Centro de Sangre Austral,Otro,Público
5682,322,Hospital de Chaitén,Hospital,Público
5683,296,Centro Médico Docente Asistencial Universidad San Sebastián,Centro Médico,Privado
5684,296,Sección Sanidad Puerto Montt de la Policía de Investigaciones de Chile,Otro,Privado
5685,312,Policlínico de la Mutual de Seguridad CChC Quellón,Policlínico,Privado
5686,305,Policlínico de la Mutual de Seguridad CChC Castro,Policlínico,Privado
5687,315,Policlínico de Funcionarios de la Universidad de Los Lagos,Policlínico,Privado
